ID,Preco_Original,Preco_Previsto,Origem
45810434,,5304.37,Sem preço original
44915401,,22057.84,Sem preço original
45725829,,15064.05,Sem preço original
45751140,,16279.05,Sem preço original
42411094,,11687.56,Sem preço original
45770299,,5288.89,Sem preço original
45815878,,4607.22,Sem preço original
45730381,,37807.72,Sem preço original
45786465,,27023.82,Sem preço original
45814802,,13041.93,Sem preço original
45809690,,15411.23,Sem preço original
45802298,,29142.33,Sem preço original
45776898,,18063.75,Sem preço original
45782532,,16642.2,Sem preço original
45727237,,34987.1,Sem preço original
45211406,,18320.91,Sem preço original
45762797,,3438.27,Sem preço original
45804804,,36861.76,Sem preço original
45766071,,5268.66,Sem preço original
45808605,,10749.69,Sem preço original
45642495,,3813.33,Sem preço original
45815352,,2933.52,Sem preço original
45795007,,7267.99,Sem preço original
45401208,,18731.5,Sem preço original
45758502,,4664.59,Sem preço original
45789690,,21552.57,Sem preço original
45760843,,1481.01,Sem preço original
45810279,,17599.58,Sem preço original
45514237,,17766.76,Sem preço original
45647053,,4403.38,Sem preço original
45774039,,3010.39,Sem preço original
45727548,,29604.03,Sem preço original
45730890,,41291.97,Sem preço original
45806447,,21866.45,Sem preço original
45772083,,10320.89,Sem preço original
43458437,,15598.36,Sem preço original
45773853,,4744.2,Sem preço original
45809110,,34962.36,Sem preço original
45694913,,17379.17,Sem preço original
45797044,,23262.71,Sem preço original
45528775,,13995.61,Sem preço original
45726809,,14713.18,Sem preço original
45636099,,4637.6,Sem preço original
45763366,,7513.22,Sem preço original
45804474,,24786.0,Sem preço original
45763963,,2930.87,Sem preço original
45768947,,5328.92,Sem preço original
45798521,,23491.83,Sem preço original
44778080,,16153.61,Sem preço original
45797318,,45786.69,Sem preço original
45798281,,40576.11,Sem preço original
45761854,,30353.21,Sem preço original
45780447,,10168.88,Sem preço original
45772386,,4559.19,Sem preço original
45754510,,24047.15,Sem preço original
45756985,,4776.49,Sem preço original
45781936,,3730.64,Sem preço original
44610480,,55037.54,Sem preço original
45759238,,16095.93,Sem preço original
45806355,,4432.64,Sem preço original
45537283,,42402.3,Sem preço original
45795681,,16598.17,Sem preço original
45796014,,15247.5,Sem preço original
45766328,,9769.69,Sem preço original
45492486,,18749.4,Sem preço original
45781821,,11685.57,Sem preço original
45094413,,57467.14,Sem preço original
45793342,,10359.31,Sem preço original
45760354,,4581.22,Sem preço original
45808977,,6622.75,Sem preço original
45762976,,3398.2,Sem preço original
45617573,,5152.93,Sem preço original
45772152,,5087.81,Sem preço original
45788824,,37989.29,Sem preço original
45755068,,12342.13,Sem preço original
45805853,,14925.85,Sem preço original
45813238,,10916.22,Sem preço original
45528116,,31384.34,Sem preço original
45763887,,4195.66,Sem preço original
45779538,,18685.61,Sem preço original
45804431,,35496.2,Sem preço original
44109017,,9907.96,Sem preço original
45793630,,7346.33,Sem preço original
45759115,,28364.05,Sem preço original
44845950,,29103.38,Sem preço original
45767766,,6348.53,Sem preço original
45732548,,43727.28,Sem preço original
45769559,,6408.29,Sem preço original
45806002,,12490.2,Sem preço original
45765784,,5125.06,Sem preço original
45507039,,12016.39,Sem preço original
45782352,,16533.55,Sem preço original
45759117,,16417.8,Sem preço original
45783689,,14029.04,Sem preço original
45801620,,15403.3,Sem preço original
44467052,,11924.72,Sem preço original
45759093,,40613.95,Sem preço original
45805974,,18619.84,Sem preço original
45796979,,71169.47,Sem preço original
45798702,,12620.84,Sem preço original
45798441,,6181.39,Sem preço original
45768912,,6207.63,Sem preço original
44800816,,20254.44,Sem preço original
45782010,,33766.53,Sem preço original
45730199,,43847.35,Sem preço original
45566384,,6560.19,Sem preço original
45620548,,15337.18,Sem preço original
45808842,,23681.58,Sem preço original
45803727,,40799.92,Sem preço original
45816398,,4149.63,Sem preço original
45756363,,5421.19,Sem preço original
45743223,,22819.72,Sem preço original
45621886,,16388.3,Sem preço original
45732602,,42920.57,Sem preço original
45804480,,24981.63,Sem preço original
44208127,,8290.32,Sem preço original
44303433,,12960.87,Sem preço original
45765823,,19562.22,Sem preço original
45793442,,5938.92,Sem preço original
45809009,,33493.33,Sem preço original
45803710,,21097.35,Sem preço original
45794639,,5378.06,Sem preço original
45700605,,14434.55,Sem preço original
45524747,,6410.68,Sem preço original
45763501,,5994.69,Sem preço original
45815239,,9448.31,Sem preço original
45729866,,23204.44,Sem preço original
45815764,,27020.18,Sem preço original
45807435,,36138.97,Sem preço original
45726819,,7334.67,Sem preço original
45801288,,19103.37,Sem preço original
45641735,,2317.54,Sem preço original
45728067,,9539.65,Sem preço original
45810771,,8888.38,Sem preço original
45793995,,5564.71,Sem preço original
45761319,,36362.81,Sem preço original
44092011,,15303.81,Sem preço original
45812715,,3568.34,Sem preço original
45811054,,6659.9,Sem preço original
45776279,,19008.01,Sem preço original
45802989,,35579.66,Sem preço original
45815363,,8691.53,Sem preço original
44875298,,15116.16,Sem preço original
45809722,,21308.49,Sem preço original
45812762,,8031.04,Sem preço original
45744762,,4151.52,Sem preço original
45753312,,12552.35,Sem preço original
45775155,,3910.41,Sem preço original
45797007,,9057.52,Sem preço original
45809997,,14090.49,Sem preço original
45801460,,22513.71,Sem preço original
45806419,,12529.17,Sem preço original
45611228,,54259.13,Sem preço original
45660989,,7461.35,Sem preço original
45775127,,28598.82,Sem preço original
45756529,,1453.85,Sem preço original
44720509,,4951.35,Sem preço original
45521502,,16552.91,Sem preço original
45758288,,15601.51,Sem preço original
45768962,,4561.65,Sem preço original
45792392,,35320.91,Sem preço original
45737571,,17405.42,Sem preço original
45759858,,13775.11,Sem preço original
45797934,,26781.02,Sem preço original
45802083,,18430.51,Sem preço original
45541762,,13658.39,Sem preço original
45803646,,37260.4,Sem preço original
45154501,,16130.89,Sem preço original
45731819,,17978.61,Sem preço original
45730087,,49947.76,Sem preço original
45816151,,5957.8,Sem preço original
45760884,,4628.97,Sem preço original
45801657,,42860.53,Sem preço original
45342065,,18208.58,Sem preço original
45661046,,4329.76,Sem preço original
45811219,,8518.85,Sem preço original
45810361,,5291.14,Sem preço original
45776196,,31383.82,Sem preço original
45794341,,6588.76,Sem preço original
45770415,,17704.66,Sem preço original
45474326,,32221.46,Sem preço original
45799107,,20896.72,Sem preço original
45766277,,14252.68,Sem preço original
45797075,,12405.35,Sem preço original
45775471,,16489.01,Sem preço original
45802889,,33544.07,Sem preço original
45773706,,11701.36,Sem preço original
45802026,,17379.02,Sem preço original
45365823,,19195.95,Sem preço original
45759899,,7247.22,Sem preço original
45768794,,13607.22,Sem preço original
45767563,,3863.68,Sem preço original
45667978,,28405.74,Sem preço original
45726646,,32546.73,Sem preço original
45767664,,4748.21,Sem preço original
45786531,,8731.45,Sem preço original
45815763,,11669.48,Sem preço original
45767506,,2994.38,Sem preço original
45718009,,12149.62,Sem preço original
45804163,,19822.97,Sem preço original
45772385,,15438.94,Sem preço original
45813860,,16446.23,Sem preço original
45788532,,12614.89,Sem preço original
45761420,,8888.37,Sem preço original
45450114,,40916.88,Sem preço original
45772574,,18398.48,Sem preço original
45804695,,45580.58,Sem preço original
45808926,,9948.56,Sem preço original
45521277,,17165.49,Sem preço original
45794347,,4425.33,Sem preço original
45816556,,14825.17,Sem preço original
45730556,,34124.78,Sem preço original
45816390,,5909.19,Sem preço original
45646595,,7090.44,Sem preço original
45755684,,2753.56,Sem preço original
45632015,,1324.68,Sem preço original
45764541,,3678.34,Sem preço original
45769911,,4849.46,Sem preço original
45689398,,9399.75,Sem preço original
45801625,,17062.22,Sem preço original
43102807,,24188.11,Sem preço original
45815338,,8884.98,Sem preço original
45786690,,16593.2,Sem preço original
45757395,,4804.68,Sem preço original
45798644,,24955.02,Sem preço original
45793839,,14594.3,Sem preço original
45772686,,42750.29,Sem preço original
45803107,,17909.15,Sem preço original
45755754,,36877.73,Sem preço original
45618987,,3081.53,Sem preço original
45804151,,18160.15,Sem preço original
45816488,,17770.74,Sem preço original
45815756,,13422.09,Sem preço original
45797027,,21298.44,Sem preço original
45658892,,5147.88,Sem preço original
45732731,,16259.05,Sem preço original
45696475,,10347.26,Sem preço original
45728614,,32703.33,Sem preço original
44517477,,9896.59,Sem preço original
45801048,,23084.8,Sem preço original
45815538,,13375.95,Sem preço original
45816453,,12406.85,Sem preço original
45798083,,11397.38,Sem preço original
45802328,,40148.63,Sem preço original
45727453,,33194.8,Sem preço original
45798067,,11177.1,Sem preço original
45688125,,23953.24,Sem preço original
45790527,,8264.35,Sem preço original
45505917,,21180.21,Sem preço original
45755484,,17995.05,Sem preço original
45810182,,9598.75,Sem preço original
45343431,,8908.99,Sem preço original
45552141,,35064.04,Sem preço original
45752063,,14435.72,Sem preço original
45648768,,6091.68,Sem preço original
42258654,,12288.17,Sem preço original
45804800,,45693.09,Sem preço original
45780458,,61897.87,Sem preço original
45749573,,5968.22,Sem preço original
45728632,,32379.71,Sem preço original
45623550,,14802.55,Sem preço original
45806410,,5252.13,Sem preço original
45765424,,2309.03,Sem preço original
45701176,,52999.7,Sem preço original
45431780,,27464.56,Sem preço original
45809381,,34695.01,Sem preço original
45808697,,15003.42,Sem preço original
45619009,,17122.16,Sem preço original
45709462,,48867.98,Sem preço original
45790629,,6347.17,Sem preço original
45812637,,13640.06,Sem preço original
45810782,,5043.1,Sem preço original
45749580,,44963.5,Sem preço original
45773635,,14128.86,Sem preço original
45764587,,2101.57,Sem preço original
45749622,,8264.41,Sem preço original
45810284,,16510.67,Sem preço original
45776189,,7494.44,Sem preço original
45801407,,25617.75,Sem preço original
45761032,,4178.01,Sem preço original
45805538,,27994.57,Sem preço original
45767518,,10766.88,Sem preço original
45801844,,16164.55,Sem preço original
45789101,,6048.64,Sem preço original
45646631,,9034.76,Sem preço original
45524892,,2970.89,Sem preço original
45804545,,43057.05,Sem preço original
45684229,,18808.61,Sem preço original
45781884,,7510.6,Sem preço original
45704143,,35257.82,Sem preço original
45729862,,39083.5,Sem preço original
45788432,,16257.77,Sem preço original
45792308,,7332.88,Sem preço original
45769202,,1555.19,Sem preço original
45507883,,13905.57,Sem preço original
45782119,,13882.9,Sem preço original
45758736,,12310.37,Sem preço original
45737481,,16732.7,Sem preço original
45649982,,28403.59,Sem preço original
45809056,,27849.34,Sem preço original
44586721,,25824.22,Sem preço original
45802926,,18442.76,Sem preço original
45793564,,9792.95,Sem preço original
45797572,,13577.39,Sem preço original
45763037,,7800.64,Sem preço original
45789703,,19880.83,Sem preço original
45769089,,8844.98,Sem preço original
45815188,,4901.9,Sem preço original
45733428,,57305.73,Sem preço original
45809159,,16977.63,Sem preço original
45726868,,34877.72,Sem preço original
43951889,,5062.57,Sem preço original
45656844,,3153.78,Sem preço original
45656170,,16433.91,Sem preço original
45640857,,7035.8,Sem preço original
45114660,,24933.36,Sem preço original
45522601,,17238.76,Sem preço original
45730526,,20302.99,Sem preço original
45772367,,2445.7,Sem preço original
45398044,,19125.19,Sem preço original
45794569,,8110.73,Sem preço original
45781810,,13742.97,Sem preço original
45809264,,16422.08,Sem preço original
45809349,,22608.52,Sem preço original
45812114,,4437.28,Sem preço original
45655117,,18804.56,Sem preço original
45787518,,9683.06,Sem preço original
45803034,,60889.94,Sem preço original
45801841,,17337.4,Sem preço original
45624808,,14908.68,Sem preço original
45800820,,10994.87,Sem preço original
42364911,,10733.15,Sem preço original
45744347,,17873.08,Sem preço original
45765171,,2240.87,Sem preço original
45804426,,21677.75,Sem preço original
45656549,,4534.11,Sem preço original
45813471,,5189.87,Sem preço original
45797131,,41639.72,Sem preço original
45793615,,6452.71,Sem preço original
45772441,,764.64,Sem preço original
42572734,,6742.3,Sem preço original
45803014,,35855.28,Sem preço original
45809116,,15276.73,Sem preço original
45787905,,17990.77,Sem preço original
45776853,,8501.02,Sem preço original
45804449,,48578.44,Sem preço original
45812142,,18062.71,Sem preço original
45810542,,19546.18,Sem preço original
42805947,,10725.71,Sem preço original
45751288,,4308.39,Sem preço original
45809702,,6044.09,Sem preço original
45664625,,3775.26,Sem preço original
43932892,,56754.97,Sem preço original
45787579,,12528.74,Sem preço original
45797389,,31241.76,Sem preço original
45806774,,6322.84,Sem preço original
45786005,,18186.73,Sem preço original
45514713,,16153.7,Sem preço original
45802089,,17546.99,Sem preço original
45673335,,7824.08,Sem preço original
45785484,,14294.74,Sem preço original
45066346,,17091.64,Sem preço original
45713371,,42214.92,Sem preço original
45797688,,11040.33,Sem preço original
45357678,,7097.38,Sem preço original
45787158,,10141.82,Sem preço original
45731813,,16996.94,Sem preço original
45764895,,4226.57,Sem preço original
45765870,,5213.9,Sem preço original
44618790,,21277.51,Sem preço original
45207544,,25892.65,Sem preço original
45764794,,6659.63,Sem preço original
45806640,,25782.4,Sem preço original
44950990,,27370.13,Sem preço original
45797809,,13958.63,Sem preço original
45805940,,7576.97,Sem preço original
45755023,,5000.22,Sem preço original
45730231,,33823.16,Sem preço original
45801643,,6095.22,Sem preço original
45787141,,4959.38,Sem preço original
45759632,,8138.99,Sem preço original
45744978,,14876.86,Sem preço original
45759983,,38189.48,Sem preço original
45729745,,42092.06,Sem preço original
45636269,,20987.87,Sem preço original
45760045,,833.05,Sem preço original
45793826,,4089.64,Sem preço original
45641269,,6763.15,Sem preço original
45720978,,18946.48,Sem preço original
43294863,,21968.99,Sem preço original
45793948,,13614.74,Sem preço original
45809574,,18264.61,Sem preço original
45785649,,19823.81,Sem preço original
45423743,,21569.47,Sem preço original
45647879,,6502.93,Sem preço original
45776846,,13409.19,Sem preço original
45537264,,14225.9,Sem preço original
44952985,,13034.29,Sem preço original
45656805,,26149.06,Sem preço original
45500055,,17569.92,Sem preço original
45797395,,31270.62,Sem preço original
45796277,,5640.28,Sem preço original
45644559,,4920.35,Sem preço original
42990398,,16927.53,Sem preço original
38131800,,9865.65,Sem preço original
45677491,,14936.64,Sem preço original
45771261,,20415.75,Sem preço original
45816438,,9773.3,Sem preço original
45810554,,7254.55,Sem preço original
45655611,,7063.67,Sem preço original
45764898,,5673.41,Sem preço original
45814935,,7065.57,Sem preço original
45804299,,31977.63,Sem preço original
45789849,,18894.96,Sem preço original
45781998,,6887.63,Sem preço original
45797016,,31970.51,Sem preço original
45437023,,9140.78,Sem preço original
45550385,,10519.41,Sem preço original
45793363,,16587.52,Sem preço original
45771235,,3417.38,Sem preço original
45648246,,4600.24,Sem preço original
45789160,,16552.26,Sem preço original
45804031,,46091.28,Sem preço original
45787995,,7525.26,Sem preço original
45796222,,37165.11,Sem preço original
45804470,,21237.27,Sem preço original
45793025,,11719.62,Sem preço original
45804177,,22090.36,Sem preço original
45695026,,13781.18,Sem preço original
42080776,,32097.42,Sem preço original
45805894,,19454.29,Sem preço original
45795278,,15214.63,Sem preço original
45787445,,4485.84,Sem preço original
45779131,,11688.65,Sem preço original
45647520,,2557.62,Sem preço original
45475104,,13976.38,Sem preço original
45816143,,5847.78,Sem preço original
45568583,,12994.86,Sem preço original
45757546,,27363.87,Sem preço original
45786040,,20838.59,Sem preço original
45810526,,20540.7,Sem preço original
45798088,,15263.54,Sem preço original
45809485,,5684.44,Sem preço original
45789719,,26102.88,Sem preço original
45790727,,13304.25,Sem preço original
45792062,,14011.71,Sem preço original
45732794,,15970.89,Sem preço original
45801116,,18152.46,Sem preço original
45793611,,8196.77,Sem preço original
45780357,,21612.07,Sem preço original
45811211,,4562.63,Sem preço original
45457568,,15167.24,Sem preço original
45808744,,10194.82,Sem preço original
45816096,,10264.49,Sem preço original
45796829,,23705.19,Sem preço original
45761501,,17376.09,Sem preço original
45811287,,17025.03,Sem preço original
45759499,,25033.21,Sem preço original
45776866,,15585.12,Sem preço original
45777914,,5008.99,Sem preço original
45809809,,8253.86,Sem preço original
45734088,,16173.59,Sem preço original
45813609,,3151.28,Sem preço original
45803554,,15754.99,Sem preço original
45813806,,17402.74,Sem preço original
45504387,,12742.72,Sem preço original
45809617,,60468.39,Sem preço original
45769581,,7944.09,Sem preço original
45813413,,9155.62,Sem preço original
45765046,,4897.98,Sem preço original
45642732,,4207.46,Sem preço original
44585852,,21136.98,Sem preço original
45806510,,4870.55,Sem preço original
45808567,,6506.66,Sem preço original
45761481,,17787.37,Sem preço original
45782252,,14584.49,Sem preço original
44969894,,17871.31,Sem preço original
45763732,,23873.66,Sem preço original
45766574,,19499.13,Sem preço original
45471358,,16088.94,Sem preço original
45792787,,15868.18,Sem preço original
45810149,,8037.99,Sem preço original
45813793,,19923.72,Sem preço original
45801640,,17741.79,Sem preço original
45815418,,12649.76,Sem preço original
45797322,,22217.04,Sem preço original
45765254,,2778.82,Sem preço original
45621744,,7995.05,Sem preço original
45755687,,2048.84,Sem preço original
45639997,,25108.87,Sem preço original
45807020,,16511.62,Sem preço original
45797497,,10379.77,Sem preço original
45759927,,18670.76,Sem preço original
45794449,,16206.88,Sem preço original
45709420,,11521.54,Sem preço original
45803922,,11676.74,Sem preço original
45772492,,7146.0,Sem preço original
45816426,,5100.86,Sem preço original
45771551,,17079.93,Sem preço original
45810637,,9103.09,Sem preço original
45618069,,4485.64,Sem preço original
45803837,,25776.08,Sem preço original
45810044,,47190.8,Sem preço original
45767735,,19631.43,Sem preço original
45802415,,41127.71,Sem preço original
45792965,,11885.16,Sem preço original
45730045,,16666.58,Sem preço original
45759060,,17716.24,Sem preço original
45804946,,54509.25,Sem preço original
45789496,,19517.69,Sem preço original
45763030,,6017.9,Sem preço original
45761480,,11802.14,Sem preço original
45653473,,5341.52,Sem preço original
45733498,,43255.86,Sem preço original
45779756,,15833.37,Sem preço original
45793960,,11710.13,Sem preço original
45768861,,5505.46,Sem preço original
45573476,,38005.98,Sem preço original
45769192,,2411.14,Sem preço original
41631686,,9611.14,Sem preço original
45758027,,7165.63,Sem preço original
45732077,,72564.8,Sem preço original
45730576,,22268.89,Sem preço original
45787181,,10780.84,Sem preço original
45792603,,16700.72,Sem preço original
44091593,,11877.94,Sem preço original
45770417,,8486.25,Sem preço original
45803599,,39160.27,Sem preço original
45801786,,28925.41,Sem preço original
45786797,,18330.88,Sem preço original
45786927,,66737.35,Sem preço original
45815238,,10335.42,Sem preço original
45812664,,7188.81,Sem preço original
45777115,,15183.4,Sem preço original
45787399,,14351.14,Sem preço original
45636352,,3988.52,Sem preço original
45790761,,4566.8,Sem preço original
45798116,,11258.08,Sem preço original
45809993,,11225.46,Sem preço original
45732815,,15947.46,Sem preço original
45693374,,15456.4,Sem preço original
45807456,,2116.12,Sem preço original
45765002,,12907.65,Sem preço original
45744787,,9243.41,Sem preço original
45813246,,23561.97,Sem preço original
40648640,,19592.51,Sem preço original
45649161,,8758.93,Sem preço original
45617539,,4956.71,Sem preço original
45801900,,44326.97,Sem preço original
45809683,,15026.24,Sem preço original
45774271,,4415.06,Sem preço original
45647912,,7328.15,Sem preço original
45310261,,21149.07,Sem preço original
45792359,,10934.16,Sem preço original
45789483,,4652.98,Sem preço original
45765591,,4158.27,Sem preço original
45763088,,20725.37,Sem preço original
45519642,,16859.43,Sem preço original
45777609,,16874.36,Sem preço original
45333410,,61461.62,Sem preço original
43825624,,14751.99,Sem preço original
45811065,,4887.17,Sem preço original
45758275,,21794.52,Sem preço original
45720087,,13746.31,Sem preço original
45808833,,23105.69,Sem preço original
45801030,,3031.71,Sem preço original
45813926,,6316.83,Sem preço original
45809405,,20848.67,Sem preço original
45793554,,7771.09,Sem preço original
44999776,,7197.68,Sem preço original
45812949,,16292.37,Sem preço original
44609049,,16461.97,Sem preço original
45762809,,37274.22,Sem preço original
45754143,,14705.29,Sem preço original
44225751,,14360.36,Sem preço original
45809789,,22136.73,Sem preço original
45811567,,26229.19,Sem preço original
45648543,,19370.73,Sem preço original
45801106,,5368.0,Sem preço original
45789444,,5476.66,Sem preço original
45786705,,17069.44,Sem preço original
45802766,,20843.23,Sem preço original
45790577,,10385.23,Sem preço original
45690609,,12915.88,Sem preço original
45633602,,12730.83,Sem preço original
45767315,,7019.46,Sem preço original
45816592,,4224.31,Sem preço original
45655020,,7771.4,Sem preço original
45656687,,3617.63,Sem preço original
45762951,,8204.29,Sem preço original
45804014,,48653.31,Sem preço original
45784097,,13382.64,Sem preço original
45769733,,2038.31,Sem preço original
45755704,,5861.35,Sem preço original
45772298,,17050.35,Sem preço original
45183411,,8751.16,Sem preço original
45729837,,43881.97,Sem preço original
40510246,,17569.77,Sem preço original
45766004,,7404.15,Sem preço original
45787333,,15641.1,Sem preço original
45731787,,40280.86,Sem preço original
44759715,,7158.28,Sem preço original
45549689,,13909.03,Sem preço original
45779859,,5460.31,Sem preço original
45646910,,6396.93,Sem preço original
45766225,,14200.7,Sem preço original
45802433,,16916.93,Sem preço original
45115282,,15248.86,Sem preço original
45806561,,3139.23,Sem preço original
44111197,,7814.43,Sem preço original
45806554,,6344.36,Sem preço original
44475724,,48960.64,Sem preço original
45810187,,7047.37,Sem preço original
45769736,,6648.49,Sem preço original
45728400,,50029.35,Sem preço original
44826474,,21687.36,Sem preço original
45809434,,19128.75,Sem preço original
45680992,,10079.8,Sem preço original
45793157,,5263.76,Sem preço original
45653241,,2796.65,Sem preço original
45065250,,17029.41,Sem preço original
45815239,,8645.91,Sem preço original
45808294,,2228.4,Sem preço original
45803672,,48645.33,Sem preço original
45812736,,3137.17,Sem preço original
44045835,,24454.02,Sem preço original
45808458,,12477.37,Sem preço original
45416562,,3310.43,Sem preço original
45769656,,13716.87,Sem preço original
44371144,,13155.58,Sem preço original
45740985,,30606.04,Sem preço original
45617989,,20388.21,Sem preço original
45764852,,5803.16,Sem preço original
45306519,,16165.71,Sem preço original
43187944,,9102.28,Sem preço original
45802777,,22458.53,Sem preço original
45811058,,10221.78,Sem preço original
43714013,,25640.74,Sem preço original
45790718,,13999.63,Sem preço original
45804060,,41565.87,Sem preço original
45732545,,44725.22,Sem preço original
45793911,,7258.45,Sem preço original
45809355,,23192.04,Sem preço original
45810976,,15839.13,Sem preço original
45804183,,24606.63,Sem preço original
45631379,,5066.23,Sem preço original
45714626,,58499.57,Sem preço original
45792299,,4746.4,Sem preço original
45765489,,15825.52,Sem preço original
45759655,,13766.94,Sem preço original
45620583,,5281.21,Sem preço original
45816546,,4602.09,Sem preço original
45809869,,34995.37,Sem preço original
45769375,,7343.76,Sem preço original
45524330,,10437.5,Sem preço original
45758280,,8039.88,Sem preço original
45755617,,12829.17,Sem preço original
45785585,,24037.5,Sem preço original
45655568,,4118.45,Sem preço original
45806048,,6131.26,Sem preço original
45810808,,9007.3,Sem preço original
45117988,,21613.97,Sem preço original
45810767,,8042.16,Sem preço original
44539139,,40494.64,Sem preço original
45790603,,15107.59,Sem preço original
45770818,,4334.59,Sem preço original
45759417,,5053.91,Sem preço original
45272697,,20250.65,Sem preço original
45767332,,3323.77,Sem preço original
45726051,,14134.08,Sem preço original
45806106,,8452.3,Sem preço original
45791299,,6467.03,Sem preço original
45343148,,5752.72,Sem preço original
45787246,,14502.36,Sem preço original
45809017,,9712.77,Sem preço original
45762247,,2639.6,Sem preço original
45779852,,13418.4,Sem preço original
45782510,,7658.46,Sem preço original
45153743,,10806.08,Sem preço original
45791120,,39772.18,Sem preço original
45732555,,43292.56,Sem preço original
45802143,,19156.24,Sem preço original
45644547,,2564.26,Sem preço original
45767704,,20731.49,Sem preço original
45529550,,11014.91,Sem preço original
45631421,,11485.09,Sem preço original
45759334,,7535.93,Sem preço original
45813723,,35204.55,Sem preço original
45790219,,4340.2,Sem preço original
45770533,,16279.29,Sem preço original
45771863,,5465.65,Sem preço original
45724760,,18235.29,Sem preço original
45757501,,18137.01,Sem preço original
45788280,,5093.47,Sem preço original
45709609,,15729.87,Sem preço original
45799571,,18034.16,Sem preço original
45730189,,16445.85,Sem preço original
45731769,,39813.81,Sem preço original
45809971,,19289.74,Sem preço original
45757722,,2802.44,Sem preço original
45780722,,31387.53,Sem preço original
45816500,,5003.76,Sem preço original
45694907,,26956.25,Sem preço original
45282558,,69692.11,Sem preço original
45696039,,14352.1,Sem preço original
45814825,,6115.24,Sem preço original
45804200,,40223.44,Sem preço original
45803637,,22384.23,Sem preço original
45798623,,10902.64,Sem preço original
45743969,,18180.68,Sem preço original
45677916,,20082.29,Sem preço original
45028461,,63981.73,Sem preço original
45732579,,42992.87,Sem preço original
45646706,,3992.86,Sem preço original
45809006,,21304.45,Sem preço original
44461266,,21259.71,Sem preço original
45773741,,5114.81,Sem preço original
45780866,,7669.18,Sem preço original
45653887,,26830.21,Sem preço original
45783621,,19730.82,Sem preço original
45802517,,37734.75,Sem preço original
45790386,,12055.1,Sem preço original
45654906,,4540.48,Sem preço original
45615538,,4812.12,Sem preço original
45801615,,17427.85,Sem preço original
45806933,,6125.74,Sem preço original
45764947,,13305.67,Sem preço original
45802793,,34817.83,Sem preço original
45773599,,2578.93,Sem preço original
45787423,,7510.4,Sem preço original
45763273,,15683.88,Sem preço original
45781324,,10258.19,Sem preço original
45808893,,51969.91,Sem preço original
45729995,,30947.64,Sem preço original
45803939,,41175.15,Sem preço original
45523481,,18771.34,Sem preço original
45760181,,14893.77,Sem preço original
45770046,,5013.6,Sem preço original
45792711,,6547.56,Sem preço original
45776460,,10103.43,Sem preço original
45674879,,21325.73,Sem preço original
45620658,,9994.57,Sem preço original
45768934,,2829.01,Sem preço original
45726974,,9368.75,Sem preço original
45701441,,12702.39,Sem preço original
45425855,,28226.33,Sem preço original
45769807,,27372.39,Sem preço original
45789919,,4836.15,Sem preço original
45806606,,9128.03,Sem preço original
44424868,,20022.22,Sem preço original
45815482,,5282.89,Sem preço original
45801557,,15196.42,Sem preço original
45581521,,28573.86,Sem preço original
45813494,,4461.33,Sem preço original
45803725,,42168.03,Sem preço original
45793611,,7579.94,Sem preço original
45744714,,13327.69,Sem preço original
45802427,,15890.7,Sem preço original
45797378,,20975.65,Sem preço original
45816514,,4788.88,Sem preço original
45795280,,15390.07,Sem preço original
45802886,,41948.21,Sem preço original
45783358,,28325.19,Sem preço original
45760200,,25098.19,Sem preço original
45770588,,16603.6,Sem preço original
45730522,,43729.86,Sem preço original
45792410,,8429.66,Sem preço original
45797642,,20384.31,Sem preço original
45786677,,7104.88,Sem preço original
45768669,,7781.94,Sem preço original
45798213,,9247.98,Sem preço original
45763627,,3944.37,Sem preço original
45781990,,12454.13,Sem preço original
45572815,,17028.1,Sem preço original
45816435,,7472.62,Sem preço original
45788810,,8614.7,Sem preço original
45809482,,33880.82,Sem preço original
32467783,,12089.36,Sem preço original
45732157,,13752.02,Sem preço original
45115043,,13770.48,Sem preço original
45802271,,31935.27,Sem preço original
45651234,,5539.46,Sem preço original
45292756,,10042.19,Sem preço original
45769780,,15064.49,Sem preço original
45813018,,5123.24,Sem preço original
45813196,,14410.37,Sem preço original
45798465,,15150.5,Sem preço original
45764787,,3509.64,Sem preço original
45655031,,3170.15,Sem preço original
45769602,,9843.82,Sem preço original
45652704,,3871.82,Sem preço original
45784922,,5486.23,Sem preço original
45779314,,13313.36,Sem preço original
44753432,,22721.19,Sem preço original
45789658,,8032.04,Sem preço original
44329951,,8903.53,Sem preço original
45617977,,3505.68,Sem preço original
45809533,,25670.64,Sem preço original
45759783,,8755.43,Sem preço original
45720276,,16756.34,Sem preço original
45797965,,14981.86,Sem preço original
45720851,,6490.8,Sem preço original
45810501,,29110.13,Sem preço original
45813456,,8112.15,Sem preço original
45791955,,5695.66,Sem preço original
45795679,,15087.71,Sem preço original
45797673,,41838.64,Sem preço original
45782463,,11475.03,Sem preço original
45815549,,9686.19,Sem preço original
45569955,,32418.89,Sem preço original
45765282,,16184.72,Sem preço original
45787288,,19003.28,Sem preço original
45731785,,29546.59,Sem preço original
43076173,,21657.74,Sem preço original
45812984,,4050.34,Sem preço original
45797124,,49134.84,Sem preço original
45769042,,14743.87,Sem preço original
45792118,,13281.0,Sem preço original
45754926,,4420.76,Sem preço original
45499331,,7950.34,Sem preço original
45789986,,5712.06,Sem preço original
45813578,,10132.91,Sem preço original
